uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
AC,OUTRAS,OUTRO,"60 - 69",M,9
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
AC,OUTRAS,VIA_PUBLICA,"60 - 69",F,4
AC,OUTRAS,VIA_PUBLICA,"60 - 69",M,13
AC,COVID,HOSPITAL,"60 - 69",F,8
AC,COVID,HOSPITAL,"60 - 69",M,7
AC,INDETERMINADA,DOMICILIO,"60 - 69",F,2
AC,INDETERMINADA,DOMICILIO,"60 - 69",M,1
AC,INDETERMINADA,OUTRO,"60 - 69",M,2
AC,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,6
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,4
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,21
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,22
AC,PNEUMONIA,DOMICILIO,"60 - 69",F,1
AC,PNEUMONIA,DOMICILIO,"60 - 69",M,1
AC,PNEUMONIA,HOSPITAL,"60 - 69",F,41
AC,PNEUMONIA,HOSPITAL,"60 - 69",M,57
AC,PNEUMONIA,OUTRO,"60 - 69",F,1
AC,PNEUMONIA,OUTRO,"60 - 69",M,1
AC,SEPTICEMIA,HOSPITAL,"60 - 69",F,44
AC,SEPTICEMIA,HOSPITAL,"60 - 69",M,41
AC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AC,SRAG,HOSPITAL,"60 - 69",M,2
AL,OUTRAS,DOMICILIO,"60 - 69",F,196
AL,OUTRAS,DOMICILIO,"60 - 69",M,376
AL,OUTRAS,HOSPITAL,"60 - 69",F,456
AL,OUTRAS,HOSPITAL,"60 - 69",M,611
AL,OUTRAS,IGNORADO,"60 - 69",F,3
AL,OUTRAS,IGNORADO,"60 - 69",M,4
AL,OUTRAS,OUTRO,"60 - 69",F,15
AL,OUTRAS,OUTRO,"60 - 69",M,23
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,41
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,66
AL,OUTRAS,VIA_PUBLICA,"60 - 69",F,12
AL,OUTRAS,VIA_PUBLICA,"60 - 69",M,49
AL,COVID,HOSPITAL,"60 - 69",F,10
AL,COVID,HOSPITAL,"60 - 69",M,9
AL,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
AL,INDETERMINADA,DOMICILIO,"60 - 69",F,1
AL,INDETERMINADA,DOMICILIO,"60 - 69",M,5
AL,INDETERMINADA,HOSPITAL,"60 - 69",F,5
AL,INDETERMINADA,HOSPITAL,"60 - 69",M,2
AL,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,23
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,34
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,89
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,87
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,10
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,14
AL,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,2
AL,PNEUMONIA,DOMICILIO,"60 - 69",F,7
AL,PNEUMONIA,DOMICILIO,"60 - 69",M,9
AL,PNEUMONIA,HOSPITAL,"60 - 69",F,175
AL,PNEUMONIA,HOSPITAL,"60 - 69",M,194
AL,PNEUMONIA,IGNORADO,"60 - 69",F,1
AL,PNEUMONIA,OUTRO,"60 - 69",M,1
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,6
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,12
AL,SEPTICEMIA,DOMICILIO,"60 - 69",F,11
AL,SEPTICEMIA,DOMICILIO,"60 - 69",M,12
AL,SEPTICEMIA,HOSPITAL,"60 - 69",F,243
AL,SEPTICEMIA,HOSPITAL,"60 - 69",M,236
AL,SEPTICEMIA,OUTRO,"60 - 69",M,1
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,11
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
AL,SRAG,HOSPITAL,"60 - 69",F,6
AL,SRAG,HOSPITAL,"60 - 69",M,2
AM,OUTRAS,DOMICILIO,"60 - 69",F,182
AM,OUTRAS,DOMICILIO,"60 - 69",M,294
AM,OUTRAS,HOSPITAL,"60 - 69",F,392
AM,OUTRAS,HOSPITAL,"60 - 69",M,607
AM,OUTRAS,IGNORADO,"60 - 69",F,1
AM,OUTRAS,OUTRO,"60 - 69",F,39
AM,OUTRAS,OUTRO,"60 - 69",M,96
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,6
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
AM,OUTRAS,VIA_PUBLICA,"60 - 69",F,1
AM,OUTRAS,VIA_PUBLICA,"60 - 69",M,27
AM,COVID,HOSPITAL,"60 - 69",F,4
AM,COVID,HOSPITAL,"60 - 69",M,7
AM,INDETERMINADA,DOMICILIO,"60 - 69",F,4
AM,INDETERMINADA,DOMICILIO,"60 - 69",M,5
AM,INDETERMINADA,HOSPITAL,"60 - 69",F,1
AM,INDETERMINADA,HOSPITAL,"60 - 69",M,3
AM,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,5
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,11
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,70
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,70
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,2
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,4
AM,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AM,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
AM,PNEUMONIA,DOMICILIO,"60 - 69",F,8
AM,PNEUMONIA,DOMICILIO,"60 - 69",M,6
AM,PNEUMONIA,HOSPITAL,"60 - 69",F,117
AM,PNEUMONIA,HOSPITAL,"60 - 69",M,157
AM,PNEUMONIA,OUTRO,"60 - 69",F,5
AM,PNEUMONIA,OUTRO,"60 - 69",M,13
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
AM,SEPTICEMIA,DOMICILIO,"60 - 69",F,4
AM,SEPTICEMIA,DOMICILIO,"60 - 69",M,2
AM,SEPTICEMIA,HOSPITAL,"60 - 69",F,164
AM,SEPTICEMIA,HOSPITAL,"60 - 69",M,240
AM,SEPTICEMIA,OUTRO,"60 - 69",F,11
AM,SEPTICEMIA,OUTRO,"60 - 69",M,5
AM,SRAG,DOMICILIO,"60 - 69",F,3
AM,SRAG,DOMICILIO,"60 - 69",M,7
AM,SRAG,HOSPITAL,"60 - 69",F,5
AM,SRAG,HOSPITAL,"60 - 69",M,6
AM,SRAG,OUTRO,"60 - 69",F,1
AM,SRAG,OUTRO,"60 - 69",M,1
AP,OUTRAS,AMBULANCIA,"60 - 69",M,1
AP,OUTRAS,DOMICILIO,"60 - 69",F,18
AP,OUTRAS,DOMICILIO,"60 - 69",M,50
AP,OUTRAS,HOSPITAL,"60 - 69",F,38
AP,OUTRAS,HOSPITAL,"60 - 69",M,94
AP,OUTRAS,IGNORADO,"60 - 69",F,1
AP,OUTRAS,OUTRO,"60 - 69",F,1
AP,OUTRAS,OUTRO,"60 - 69",M,4
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
AP,OUTRAS,VIA_PUBLICA,"60 - 69",M,5
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,3
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,2
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,10
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,17
AP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
AP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,1
AP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
AP,PNEUMONIA,DOMICILIO,"60 - 69",M,2
AP,PNEUMONIA,HOSPITAL,"60 - 69",F,32
AP,PNEUMONIA,HOSPITAL,"60 - 69",M,55
AP,PNEUMONIA,IGNORADO,"60 - 69",M,1
AP,PNEUMONIA,OUTRO,"60 - 69",F,2
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
AP,PNEUMONIA,POSTO_SAUDE,"60 - 69",M,1
AP,SEPTICEMIA,HOSPITAL,"60 - 69",F,19
AP,SEPTICEMIA,HOSPITAL,"60 - 69",M,31
AP,SEPTICEMIA,OUTRO,"60 - 69",M,1
AP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
AP,SRAG,HOSPITAL,"60 - 69",F,1
BA,OUTRAS,DOMICILIO,"60 - 69",F,976
BA,OUTRAS,DOMICILIO,"60 - 69",I,1
BA,OUTRAS,DOMICILIO,"60 - 69",M,1814
BA,OUTRAS,HOSPITAL,"60 - 69",F,1961
BA,OUTRAS,HOSPITAL,"60 - 69",M,2666
BA,OUTRAS,IGNORADO,"60 - 69",F,9
BA,OUTRAS,IGNORADO,"60 - 69",M,18
BA,OUTRAS,OUTRO,"60 - 69",F,59
BA,OUTRAS,OUTRO,"60 - 69",M,215
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,248
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,390
BA,OUTRAS,VIA_PUBLICA,"60 - 69",F,35
BA,OUTRAS,VIA_PUBLICA,"60 - 69",M,124
BA,COVID,DOMICILIO,"60 - 69",F,1
BA,COVID,HOSPITAL,"60 - 69",F,17
BA,COVID,HOSPITAL,"60 - 69",M,20
BA,COVID,IGNORADO,"60 - 69",M,1
BA,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
BA,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
BA,INDETERMINADA,DOMICILIO,"60 - 69",F,13
BA,INDETERMINADA,DOMICILIO,"60 - 69",M,23
BA,INDETERMINADA,HOSPITAL,"60 - 69",F,5
BA,INDETERMINADA,HOSPITAL,"60 - 69",M,5
BA,INDETERMINADA,IGNORADO,"60 - 69",M,1
BA,INDETERMINADA,OUTRO,"60 - 69",M,5
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,64
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,118
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,446
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,556
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,11
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,16
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,52
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,77
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,5
BA,PNEUMONIA,DOMICILIO,"60 - 69",F,13
BA,PNEUMONIA,DOMICILIO,"60 - 69",M,35
BA,PNEUMONIA,HOSPITAL,"60 - 69",F,438
BA,PNEUMONIA,HOSPITAL,"60 - 69",M,689
BA,PNEUMONIA,IGNORADO,"60 - 69",M,2
BA,PNEUMONIA,OUTRO,"60 - 69",F,5
BA,PNEUMONIA,OUTRO,"60 - 69",M,8
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,27
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,36
BA,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,1
BA,SEPTICEMIA,DOMICILIO,"60 - 69",F,22
BA,SEPTICEMIA,DOMICILIO,"60 - 69",M,19
BA,SEPTICEMIA,HOSPITAL,"60 - 69",F,828
BA,SEPTICEMIA,HOSPITAL,"60 - 69",M,1041
BA,SEPTICEMIA,IGNORADO,"60 - 69",F,2
BA,SEPTICEMIA,IGNORADO,"60 - 69",M,2
BA,SEPTICEMIA,OUTRO,"60 - 69",F,4
BA,SEPTICEMIA,OUTRO,"60 - 69",M,11
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,68
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,100
BA,SEPTICEMIA,VIA_PUBLICA,"60 - 69",F,1
BA,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
BA,SRAG,DOMICILIO,"60 - 69",F,1
BA,SRAG,DOMICILIO,"60 - 69",M,2
BA,SRAG,HOSPITAL,"60 - 69",F,12
BA,SRAG,HOSPITAL,"60 - 69",M,17
BA,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
CE,OUTRAS,AMBULANCIA,"60 - 69",F,3
CE,OUTRAS,AMBULANCIA,"60 - 69",M,3
CE,OUTRAS,DOMICILIO,"60 - 69",F,515
CE,OUTRAS,DOMICILIO,"60 - 69",I,1
CE,OUTRAS,DOMICILIO,"60 - 69",M,919
CE,OUTRAS,HOSPITAL,"60 - 69",F,910
CE,OUTRAS,HOSPITAL,"60 - 69",M,1230
CE,OUTRAS,IGNORADO,"60 - 69",F,15
CE,OUTRAS,IGNORADO,"60 - 69",M,33
CE,OUTRAS,OUTRO,"60 - 69",F,47
CE,OUTRAS,OUTRO,"60 - 69",M,101
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,117
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,149
CE,OUTRAS,SAMU,"60 - 69",M,1
CE,OUTRAS,VIA_PUBLICA,"60 - 69",F,22
CE,OUTRAS,VIA_PUBLICA,"60 - 69",M,63
CE,COVID,DOMICILIO,"60 - 69",M,3
CE,COVID,HOSPITAL,"60 - 69",F,15
CE,COVID,HOSPITAL,"60 - 69",M,14
CE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
CE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
CE,COVID,VIA_PUBLICA,"60 - 69",M,1
CE,INDETERMINADA,DOMICILIO,"60 - 69",F,4
CE,INDETERMINADA,DOMICILIO,"60 - 69",M,12
CE,INDETERMINADA,HOSPITAL,"60 - 69",F,1
CE,INDETERMINADA,HOSPITAL,"60 - 69",M,4
CE,INDETERMINADA,IGNORADO,"60 - 69",M,1
CE,INDETERMINADA,OUTRO,"60 - 69",F,1
CE,INDETERMINADA,OUTRO,"60 - 69",M,3
CE,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,73
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,85
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,241
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,251
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,2
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,4
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,9
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,8
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,43
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,33
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
CE,PNEUMONIA,DOMICILIO,"60 - 69",F,28
CE,PNEUMONIA,DOMICILIO,"60 - 69",M,53
CE,PNEUMONIA,HOSPITAL,"60 - 69",F,410
CE,PNEUMONIA,HOSPITAL,"60 - 69",M,586
CE,PNEUMONIA,IGNORADO,"60 - 69",F,2
CE,PNEUMONIA,IGNORADO,"60 - 69",M,1
CE,PNEUMONIA,OUTRO,"60 - 69",F,4
CE,PNEUMONIA,OUTRO,"60 - 69",M,14
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,32
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,42
CE,SEPTICEMIA,DOMICILIO,"60 - 69",F,18
CE,SEPTICEMIA,DOMICILIO,"60 - 69",M,29
CE,SEPTICEMIA,HOSPITAL,"60 - 69",F,536
CE,SEPTICEMIA,HOSPITAL,"60 - 69",M,672
CE,SEPTICEMIA,IGNORADO,"60 - 69",F,3
CE,SEPTICEMIA,IGNORADO,"60 - 69",M,3
CE,SEPTICEMIA,OUTRO,"60 - 69",F,7
CE,SEPTICEMIA,OUTRO,"60 - 69",M,12
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,37
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,32
CE,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
CE,SRAG,DOMICILIO,"60 - 69",F,2
CE,SRAG,HOSPITAL,"60 - 69",F,13
CE,SRAG,HOSPITAL,"60 - 69",M,11
CE,SRAG,OUTRO,"60 - 69",F,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
CE,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
DF,OUTRAS,DOMICILIO,"60 - 69",F,78
DF,OUTRAS,DOMICILIO,"60 - 69",M,137
DF,OUTRAS,HOSPITAL,"60 - 69",F,397
DF,OUTRAS,HOSPITAL,"60 - 69",M,514
DF,OUTRAS,OUTRO,"60 - 69",F,22
DF,OUTRAS,OUTRO,"60 - 69",M,47
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,16
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,23
DF,OUTRAS,VIA_PUBLICA,"60 - 69",F,6
DF,OUTRAS,VIA_PUBLICA,"60 - 69",M,24
DF,COVID,DOMICILIO,"60 - 69",F,3
DF,COVID,DOMICILIO,"60 - 69",M,1
DF,COVID,HOSPITAL,"60 - 69",F,10
DF,COVID,HOSPITAL,"60 - 69",M,22
DF,INDETERMINADA,DOMICILIO,"60 - 69",F,1
DF,INDETERMINADA,DOMICILIO,"60 - 69",M,1
DF,INDETERMINADA,HOSPITAL,"60 - 69",F,2
DF,INDETERMINADA,HOSPITAL,"60 - 69",M,6
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,9
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,12
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,63
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,75
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,2
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,5
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
DF,PNEUMONIA,DOMICILIO,"60 - 69",F,7
DF,PNEUMONIA,DOMICILIO,"60 - 69",M,12
DF,PNEUMONIA,HOSPITAL,"60 - 69",F,204
DF,PNEUMONIA,HOSPITAL,"60 - 69",M,249
DF,PNEUMONIA,OUTRO,"60 - 69",F,2
DF,PNEUMONIA,OUTRO,"60 - 69",M,4
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,11
DF,SEPTICEMIA,DOMICILIO,"60 - 69",F,2
DF,SEPTICEMIA,DOMICILIO,"60 - 69",M,2
DF,SEPTICEMIA,HOSPITAL,"60 - 69",F,230
DF,SEPTICEMIA,HOSPITAL,"60 - 69",M,262
DF,SEPTICEMIA,OUTRO,"60 - 69",F,4
DF,SEPTICEMIA,OUTRO,"60 - 69",M,2
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,8
DF,SRAG,HOSPITAL,"60 - 69",F,3
ES,OUTRAS,DOMICILIO,"60 - 69",F,236
ES,OUTRAS,DOMICILIO,"60 - 69",M,486
ES,OUTRAS,HOSPITAL,"60 - 69",F,666
ES,OUTRAS,HOSPITAL,"60 - 69",I,1
ES,OUTRAS,HOSPITAL,"60 - 69",M,990
ES,OUTRAS,IGNORADO,"60 - 69",F,2
ES,OUTRAS,IGNORADO,"60 - 69",M,4
ES,OUTRAS,OUTRO,"60 - 69",F,18
ES,OUTRAS,OUTRO,"60 - 69",M,66
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,48
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,102
ES,OUTRAS,VIA_PUBLICA,"60 - 69",F,13
ES,OUTRAS,VIA_PUBLICA,"60 - 69",M,66
ES,COVID,DOMICILIO,"60 - 69",M,1
ES,COVID,HOSPITAL,"60 - 69",F,11
ES,COVID,HOSPITAL,"60 - 69",M,25
ES,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
ES,INDETERMINADA,HOSPITAL,"60 - 69",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,18
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,35
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,89
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,112
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,2
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,7
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,9
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
ES,PNEUMONIA,DOMICILIO,"60 - 69",F,17
ES,PNEUMONIA,DOMICILIO,"60 - 69",M,35
ES,PNEUMONIA,HOSPITAL,"60 - 69",F,220
ES,PNEUMONIA,HOSPITAL,"60 - 69",M,385
ES,PNEUMONIA,OUTRO,"60 - 69",F,2
ES,PNEUMONIA,OUTRO,"60 - 69",M,3
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,9
ES,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,1
ES,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
ES,SEPTICEMIA,DOMICILIO,"60 - 69",F,5
ES,SEPTICEMIA,DOMICILIO,"60 - 69",M,22
ES,SEPTICEMIA,HOSPITAL,"60 - 69",F,329
ES,SEPTICEMIA,HOSPITAL,"60 - 69",M,455
ES,SEPTICEMIA,OUTRO,"60 - 69",M,2
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,9
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,12
ES,SRAG,HOSPITAL,"60 - 69",F,7
ES,SRAG,HOSPITAL,"60 - 69",M,3
ES,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
GO,OUTRAS,DOMICILIO,"60 - 69",F,255
GO,OUTRAS,DOMICILIO,"60 - 69",M,560
GO,OUTRAS,HOSPITAL,"60 - 69",F,729
GO,OUTRAS,HOSPITAL,"60 - 69",M,1074
GO,OUTRAS,IGNORADO,"60 - 69",F,23
GO,OUTRAS,IGNORADO,"60 - 69",M,56
GO,OUTRAS,OUTRO,"60 - 69",F,76
GO,OUTRAS,OUTRO,"60 - 69",M,204
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,172
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,262
GO,OUTRAS,POSTO_SAUDE,"60 - 69",M,1
GO,OUTRAS,VIA_PUBLICA,"60 - 69",F,6
GO,OUTRAS,VIA_PUBLICA,"60 - 69",M,45
GO,COVID,DOMICILIO,"60 - 69",F,5
GO,COVID,DOMICILIO,"60 - 69",M,5
GO,COVID,HOSPITAL,"60 - 69",F,36
GO,COVID,HOSPITAL,"60 - 69",M,42
GO,COVID,IGNORADO,"60 - 69",F,1
GO,COVID,OUTRO,"60 - 69",F,1
GO,COVID,OUTRO,"60 - 69",M,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
GO,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,8
GO,COVID,VIA_PUBLICA,"60 - 69",M,1
GO,INDETERMINADA,DOMICILIO,"60 - 69",F,2
GO,INDETERMINADA,DOMICILIO,"60 - 69",M,9
GO,INDETERMINADA,HOSPITAL,"60 - 69",M,5
GO,INDETERMINADA,IGNORADO,"60 - 69",M,1
GO,INDETERMINADA,OUTRO,"60 - 69",F,1
GO,INDETERMINADA,OUTRO,"60 - 69",M,5
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,54
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,72
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,217
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,239
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,5
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,5
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,22
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,16
